ID,Age,Gender,Income,Married,Product
3088,45,Male,89500,Yes,D
3089,35,Male,75500,No,C
3090,44,Female,77500,No,B
3091,24,Female,59000,Yes,B
3092,49,Male,89000,Yes,C
3093,33,Male,72500,Yes,C
3094,41,Female,75000,No,B
3095,33,Male,50000,No,C
3096,48,Female,77000,Yes,B
3097,27,Female,59000,No,B
3098,36,Male,58500,No,C
3099,45,Male,102500,No,C
3100,38,Female,85000,No,B
3101,28,Male,64500,Yes,C
3102,31,Male,63000,No,C
3103,26,Male,67500,Yes,C
3104,45,Female,73000,No,A
3105,42,Female,52500,No,B
3106,26,Male,73500,No,D
3107,39,Male,85500,No,C
3108,37,Female,96000,Yes,A
3109,46,Female,83000,No,B
3110,49,Female,73000,No,B
3111,45,Male,80500,Yes,D
3112,41,Male,74500,Yes,D
3113,35,Male,66000,No,C
3114,48,Female,72000,No,B
3115,26,Male,68000,No,C
3116,52,Male,90500,Yes,D
3117,27,Female,63000,Yes,B
3118,44,Male,61000,No,C
3119,53,Male,62500,Yes,D
3120,23,Female,62000,Yes,B
3121,47,Female,74000,No,B
3122,26,Male,63500,Yes,D
3123,51,Female,86000,No,B
3124,42,Female,92000,Yes,A
3125,51,Male,68000,No,D
3126,42,Female,89500,Yes,A
3127,46,Female,77500,Yes,B
3128,33,Male,74000,Yes,C
3129,41,Female,72500,No,B
3130,31,Male,78500,No,C
3131,39,Male,84500,No,C
3132,32,Male,69000,Yes,C
3133,49,Female,91500,No,A
3134,26,Male,71500,No,C
3135,28,Female,82000,Yes,A
3136,26,Male,74500,No,D
3137,47,Male,94500,No,C
3138,38,Female,64500,No,B
3139,47,Male,80500,No,C
3140,50,Female,74000,Yes,A
3141,25,Male,75000,No,C
3142,46,Male,86500,No,D
3143,36,Female,77500,No,A
3144,36,Female,58000,No,B
3145,39,Female,58000,No,B
3146,47,Female,95500,No,A
3147,31,Male,81000,No,D
3148,28,Female,68500,No,A
3149,42,Female,74500,No,B
3150,20,Male,47500,No,C
3151,47,Female,82500,No,B
3152,28,Male,70000,No,C
3153,58,Male,78000,Yes,D
3154,46,Female,87000,Yes,B
3155,46,Female,104000,Yes,A
3156,21,Female,72500,Yes,A
3157,40,Female,58500,No,B
3158,41,Female,79500,Yes,B
3159,47,Male,64500,No,D
3160,39,Female,62500,Yes,B
3161,24,Female,86500,Yes,B
3162,28,Female,68000,Yes,B
3163,51,Female,91500,No,A
3164,52,Male,81000,No,C
3165,20,Male,83500,Yes,D
3166,49,Female,88000,Yes,A
3167,28,Male,70500,No,C
3168,42,Male,66500,Yes,D
3169,37,Female,97000,Yes,A
3170,20,Male,63000,No,D
3171,37,Male,72000,Yes,D
3172,56,Female,82500,No,B
3173,42,Female,75500,Yes,A
3174,35,Male,67500,No,C
3175,31,Female,71000,No,B
3176,20,Female,75500,No,B
3177,31,Female,65000,Yes,B
3178,36,Male,82500,No,D
3179,31,Male,86500,Yes,C
3180,35,Female,78000,No,B
3181,41,Female,82000,No,B
3182,21,Female,53000,No,B
3183,35,Male,89000,Yes,D
3184,50,Female,84000,Yes,A
3185,36,Female,74000,Yes,B
3186,44,Female,62500,No,B
3187,22,Male,74500,No,D
3188,32,Female,62500,No,B
3189,26,Female,69500,Yes,B
3190,33,Female,75500,No,B
3191,39,Female,100500,Yes,A
3192,41,Male,86000,Yes,C
3193,31,Female,62000,Yes,B
3194,50,Male,83000,No,C
3195,35,Male,70500,No,C
3196,23,Female,64500,No,B
3197,22,Male,63000,Yes,D
3198,23,Male,62000,Yes,D
3199,46,Male,60500,No,C
3200,44,Female,91500,Yes,A
3201,54,Female,67500,Yes,B
3202,36,Male,84500,Yes,D
3203,52,Male,102500,Yes,C
3204,55,Female,87000,No,B
3205,51,Female,83000,Yes,A
3206,48,Female,81500,No,B
3207,30,Male,69500,Yes,D
3208,31,Male,67000,Yes,C
3209,23,Male,68500,Yes,D
3210,30,Female,54500,Yes,B
3211,46,Female,86500,Yes,A
3212,42,Male,103000,Yes,D
3213,48,Male,86500,Yes,D
3214,32,Male,73500,Yes,D
3215,46,Female,98000,No,A
3216,51,Female,80500,Yes,B
3217,39,Female,88000,No,B
3218,19,Male,45500,No,C
3219,56,Female,89500,No,A
3220,24,Female,66500,No,B
3221,53,Female,87500,Yes,B
3222,23,Male,68500,No,C
3223,40,Female,80000,No,B
3224,37,Male,65500,No,C
3225,36,Male,68500,Yes,D
3226,46,Male,76500,No,C
3227,32,Male,62000,No,D
3228,29,Female,90500,Yes,A
3229,48,Male,61500,No,C
3230,40,Female,59000,No,A
3231,45,Male,61000,No,C
3232,52,Female,66000,Yes,B
3233,52,Female,79500,Yes,B
3234,42,Female,94500,No,A
3235,36,Female,79500,No,B
3236,38,Female,75500,No,A
3237,33,Male,60500,Yes,D
3238,34,Female,79000,No,B
3239,39,Female,52500,No,B
3240,35,Female,73500,No,B
3241,42,Female,84000,No,B
3242,46,Female,65500,No,B
3243,55,Female,97000,Yes,A
3244,46,Male,81500,No,C
3245,41,Female,63500,No,B
3246,57,Male,67000,No,C
3247,39,Female,81000,No,B
3248,48,Female,83500,No,B
3249,27,Female,69500,No,B
3250,39,Male,72500,No,D
3251,38,Female,65500,No,B
3252,23,Male,99000,Yes,D
3253,22,Female,62500,Yes,B
3254,35,Female,66500,No,A
3255,31,Female,61000,No,B
3256,42,Female,81000,No,B
3257,58,Female,52000,No,B
3258,35,Male,73000,No,C
3259,32,Female,76500,Yes,B
3260,42,Male,72500,Yes,D
3261,49,Female,57500,No,B
3262,48,Male,76500,No,C
3263,44,Male,78500,No,C
3264,24,Female,50000,No,A
3265,42,Female,105500,No,A
3266,29,Female,63000,No,B
3267,41,Female,83000,No,B
3268,37,Male,85000,No,C
3269,34,Female,73000,Yes,B
3270,24,Male,75000,No,C
3271,43,Female,52500,No,B
3272,33,Male,101000,Yes,C
3273,44,Female,81500,Yes,B
3274,29,Female,75000,Yes,B
3275,28,Female,70000,No,B
3276,48,Male,79000,No,C
3277,46,Male,79000,Yes,D
3278,31,Male,76500,No,C
3279,57,Female,118500,Yes,A
3280,34,Female,69500,Yes,B
3281,29,Female,74500,Yes,B
3282,41,Female,73000,No,A
3283,41,Female,76000,No,B
3284,27,Male,77000,Yes,D
3285,42,Male,81500,No,D
3286,38,Male,62500,No,D
3287,55,Female,92500,No,A
3288,44,Male,65500,No,C
3289,26,Male,66500,No,C
3290,32,Female,84000,No,B
3291,33,Female,80000,No,B
3292,32,Female,74000,No,B
3293,26,Female,56500,No,B
3294,19,Female,62500,Yes,B
3295,35,Female,70500,Yes,B
3296,29,Male,74000,No,C
3297,26,Male,58000,Yes,D
3298,22,Female,55000,No,B
3299,33,Male,86000,No,C
3300,47,Female,66500,No,B
3301,42,Female,86000,No,B
3302,54,Male,85500,Yes,D
3303,41,Female,77500,No,B
3304,52,Male,73500,No,C
3305,53,Male,94500,Yes,D
3306,39,Female,87000,Yes,A
3307,24,Female,72500,No,B
3308,54,Female,90000,No,B
3309,31,Male,76500,No,C
3310,32,Male,85000,No,C
3311,45,Male,84500,Yes,D
3312,43,Female,81500,No,B
3313,47,Female,81000,No,B
3314,27,Male,71500,No,D
3315,59,Female,88000,No,B
3316,34,Male,86000,No,C
3317,37,Male,50000,Yes,C
3318,19,Male,80500,Yes,D
3319,33,Female,78500,Yes,B
3320,47,Female,87000,No,A
3321,43,Female,61500,No,B
3322,49,Female,109500,Yes,A
3323,48,Male,75500,No,D
3324,25,Female,95000,Yes,A
3325,51,Female,74000,Yes,A
3326,45,Female,86000,No,A
3327,41,Male,73500,Yes,D
3328,38,Female,70500,Yes,B
3329,55,Female,92500,No,A
3330,40,Male,75500,Yes,D
3331,24,Male,82000,No,C
3332,43,Female,81500,Yes,A
3333,36,Female,57000,Yes,B
3334,47,Male,80000,No,C
3335,42,Male,50500,No,D
3336,31,Female,75000,No,B
3337,28,Female,70500,No,A
3338,29,Male,66500,Yes,D
3339,25,Female,78000,No,B
3340,43,Male,89000,No,C
3341,48,Female,85500,Yes,A
3342,44,Female,50000,No,B
3343,54,Female,78500,No,B
3344,54,Female,78000,Yes,B
3345,41,Female,94000,Yes,A
3346,44,Female,55500,No,B
3347,44,Male,85000,Yes,C
3348,34,Female,88000,Yes,B
3349,38,Female,55000,No,B
3350,35,Male,60000,No,D
3351,28,Female,71500,Yes,B
3352,49,Female,91500,Yes,A
3353,38,Female,88000,Yes,B
3354,51,Female,78500,No,B
3355,36,Female,68000,Yes,B
3356,48,Female,83500,No,B
3357,44,Male,86500,Yes,D
3358,45,Female,74000,No,B
3359,30,Male,67000,Yes,C
3360,46,Female,89500,Yes,A
3361,49,Female,81000,No,A
3362,50,Male,83500,No,C
3363,26,Female,64500,Yes,B
3364,48,Female,77500,Yes,B
3365,22,Female,43000,No,A
3366,21,Male,65500,No,C
3367,55,Female,85000,No,B
3368,26,Female,96500,No,A
3369,33,Female,64000,No,B
3370,28,Male,90500,Yes,D
3371,38,Male,87500,Yes,D
3372,43,Female,63000,No,B
3373,51,Female,79500,Yes,B
3374,48,Male,78000,No,C
3375,48,Female,103500,No,B
3376,38,Male,61500,Yes,D
3377,47,Male,53500,No,C
3378,43,Female,71500,No,A
3379,56,Female,80500,Yes,B
3380,56,Female,70000,Yes,B
3381,32,Male,71000,No,C
3382,25,Female,103000,Yes,A
3383,48,Male,66000,Yes,C
3384,37,Female,79500,Yes,B
3385,36,Male,73000,Yes,C
3386,20,Female,70000,No,B
3387,47,Male,89500,Yes,D
3388,46,Female,68500,Yes,B
3389,26,Male,71000,No,D
3390,44,Female,68000,No,A
3391,24,Female,60500,No,A
3392,48,Male,89500,No,C
3393,49,Female,74500,No,B
3394,44,Male,91500,Yes,D
3395,56,Female,71500,Yes,A
3396,37,Female,90000,Yes,A
3397,54,Female,71000,Yes,A
3398,30,Male,78500,No,D
3399,46,Female,73500,Yes,B
3400,28,Female,56000,Yes,B
3401,37,Female,97000,Yes,A
3402,53,Male,83000,Yes,D
3403,25,Female,64000,No,B
3404,41,Female,95000,Yes,A
3405,33,Male,58500,No,C
3406,24,Male,64000,Yes,D
3407,43,Female,95000,No,A
3408,41,Female,86500,No,A
3409,37,Female,70000,No,B
3410,24,Female,57500,No,B
3411,35,Male,84000,Yes,D
3412,52,Male,78000,Yes,D
3413,48,Female,73500,Yes,B
3414,44,Female,77500,Yes,B
3415,30,Female,76000,Yes,B
3416,38,Female,94000,Yes,A
3417,39,Male,75500,No,D
3418,38,Female,72000,Yes,B
3419,25,Male,64500,Yes,D
3420,33,Female,62500,No,B
3421,24,Female,56000,No,B
3422,41,Female,77500,Yes,B
3423,42,Female,64500,Yes,B
3424,54,Male,82500,Yes,D
3425,31,Female,75000,No,B
3426,46,Female,79000,Yes,B
3427,44,Female,88500,No,B
3428,52,Male,56500,No,D
3429,45,Female,69000,No,B
3430,55,Male,61500,Yes,D
3431,40,Male,62500,Yes,D
3432,53,Male,92000,Yes,D
3433,38,Female,69500,Yes,B
3434,34,Female,71500,Yes,A
3435,47,Male,65000,No,C
3436,41,Male,81000,No,C
3437,28,Male,88000,Yes,D
3438,38,Male,76500,No,D
3439,33,Female,36000,No,B
3440,57,Male,76000,Yes,D
3441,46,Female,78500,No,A
3442,42,Female,79500,No,B
3443,37,Female,74500,No,A
3444,45,Male,71500,Yes,D
3445,28,Male,67500,No,D
3446,39,Male,61000,No,C
3447,38,Female,48000,No,B
3448,42,Female,59000,No,B
3449,42,Male,83000,No,C
3450,21,Male,81000,No,C
3451,24,Male,70000,Yes,C
3452,34,Male,73000,Yes,D
3453,53,Female,73500,No,B
3454,53,Male,77500,No,C
3455,39,Male,93500,No,C
3456,34,Male,78500,No,C
3457,34,Male,72000,Yes,C
3458,28,Male,82000,No,C
3459,30,Male,83500,Yes,D
3460,41,Female,63000,No,A
3461,45,Female,75500,No,B
3462,24,Male,63500,Yes,C
3463,26,Female,62000,No,A
3464,34,Female,58500,No,B
3465,34,Female,87500,No,A
3466,30,Male,64000,No,D
3467,41,Male,72000,Yes,C
3468,32,Female,94000,No,A
3469,33,Female,50000,No,B
3470,28,Female,82000,Yes,B
3471,58,Male,78500,Yes,D
3472,47,Male,65500,No,C
3473,29,Male,72500,No,C
3474,52,Male,86500,No,D
3475,38,Female,57000,No,B
3476,43,Male,77500,No,D
3477,40,Female,86000,No,B
3478,42,Female,85000,No,B
3479,40,Female,89000,Yes,B
3480,32,Female,78500,No,A
3481,26,Male,68500,Yes,D
3482,30,Male,75500,No,D
3483,45,Female,82500,Yes,B
3484,36,Male,77000,Yes,D
3485,50,Female,66500,Yes,B
3486,51,Male,100500,No,C
3487,29,Female,67000,Yes,B
3488,40,Male,51500,No,D
3489,45,Male,84500,No,D
3490,43,Female,45500,No,A
3491,47,Female,70000,No,B
3492,48,Female,61500,Yes,B
3493,52,Male,70000,Yes,C
3494,36,Female,85000,No,A
3495,24,Female,70000,Yes,A
3496,48,Male,83000,Yes,D
3497,39,Male,89000,No,C
3498,35,Female,58500,No,B
3499,50,Female,66500,No,B
3500,35,Female,71500,No,B
3501,51,Female,86500,No,B
3502,45,Male,87500,No,C
3503,21,Male,75000,No,C
3504,56,Female,77000,No,B
3505,44,Male,69000,No,C
3506,33,Female,89000,Yes,B
3507,48,Female,86000,Yes,B
3508,37,Female,72500,No,B
3509,51,Male,79000,Yes,C
3510,40,Male,85000,No,C
3511,50,Female,86000,Yes,B
3512,23,Male,68000,No,D
3513,33,Female,59000,No,A
3514,48,Female,88000,No,B
3515,45,Male,64500,No,C
3516,42,Female,58500,No,B
3517,44,Female,82000,No,B
3518,36,Male,96000,Yes,D
3519,49,Female,97500,No,A
3520,34,Male,72000,No,C
3521,43,Female,75500,No,B
3522,49,Male,87500,Yes,D
3523,36,Male,60500,Yes,D
3524,48,Female,99500,No,A
3525,27,Female,83500,No,B
3526,55,Male,83000,Yes,D
3527,38,Male,72000,Yes,C
3528,46,Male,49000,Yes,D
3529,24,Female,66000,No,A
3530,20,Male,78000,Yes,D
3531,33,Female,71000,Yes,A
3532,32,Female,105000,Yes,B
3533,28,Female,75000,No,B
3534,35,Female,53500,No,B
3535,41,Male,80000,No,D
3536,39,Female,65500,Yes,B
3537,44,Male,81000,Yes,D
3538,52,Female,88000,No,B
3539,26,Male,70000,No,C
3540,27,Male,78500,Yes,D
3541,30,Male,96000,Yes,D
3542,29,Female,87500,Yes,A
3543,22,Female,70500,No,B
3544,29,Female,92000,No,B
3545,34,Female,62500,Yes,B
3546,51,Female,69000,Yes,B
3547,33,Female,75500,Yes,A
3548,36,Female,71000,Yes,A
3549,33,Male,70000,No,C
3550,37,Male,84500,No,D
3551,46,Female,81000,No,B
3552,26,Male,77000,No,D
3553,34,Male,70000,Yes,D
3554,25,Female,53500,No,A
3555,32,Male,75500,No,C
3556,39,Female,94000,Yes,A
3557,42,Male,83500,No,C
3558,37,Male,65500,No,C
3559,44,Female,69500,No,A
3560,36,Female,73000,Yes,A
3561,27,Male,65500,No,D
3562,32,Male,60500,Yes,D
3563,34,Female,71500,No,A
3564,34,Female,56000,No,A
3565,56,Male,89000,No,C
3566,32,Female,60000,No,B
3567,28,Male,65000,No,C
3568,40,Female,56500,No,B
3569,42,Male,87000,No,C
3570,39,Female,57500,Yes,B
3571,41,Female,77000,No,B
3572,32,Female,53000,No,B
3573,31,Female,90000,No,B
3574,45,Female,84500,No,A
3575,45,Female,53500,No,B
3576,32,Male,60000,No,D
3577,27,Female,69500,No,B
3578,35,Male,88500,No,D
3579,50,Female,83500,No,B
3580,31,Female,65500,No,B
3581,32,Male,73000,Yes,D
3582,33,Male,77500,Yes,D
3583,47,Female,73000,Yes,B
3584,41,Female,82500,No,A
3585,35,Male,57500,No,D
3586,58,Male,95500,Yes,C
3587,46,Male,90000,No,C
3588,33,Female,89500,No,B
3589,41,Female,62500,No,B
3590,35,Female,82500,No,B
3591,44,Male,49000,No,D
3592,38,Male,86000,Yes,C
3593,32,Female,57000,Yes,B
3594,40,Female,86500,No,B
3595,49,Female,97000,Yes,A
3596,36,Female,74500,No,A
3597,53,Female,93500,Yes,A
3598,43,Male,68000,No,D
3599,35,Female,73500,No,B
3600,28,Female,39500,Yes,B
3601,56,Female,75000,Yes,A
3602,41,Female,53500,No,A
3603,37,Male,76000,Yes,C
3604,21,Male,63500,No,C
3605,53,Female,67000,Yes,B
3606,39,Female,83500,Yes,B
3607,43,Female,54000,No,B
3608,23,Male,43000,Yes,C
3609,43,Female,66000,No,B
3610,40,Female,84500,No,B
3611,24,Male,67000,No,D
3612,40,Female,92500,Yes,A
3613,22,Female,62000,No,B
3614,57,Male,106500,No,C
3615,40,Female,69500,Yes,B
3616,38,Female,87000,No,B
3617,24,Female,65000,No,B
3618,45,Male,82000,No,C
3619,27,Female,95500,Yes,A
3620,29,Male,57000,No,C
3621,52,Female,78500,No,B
3622,30,Female,62500,Yes,A
3623,26,Female,49000,No,B
3624,38,Female,58000,No,B
3625,21,Female,77000,Yes,B
3626,32,Female,93000,Yes,A
3627,32,Female,73000,Yes,B
3628,45,Female,104000,Yes,A
3629,46,Female,66000,No,A
3630,28,Male,57500,No,C
3631,32,Male,44000,No,C
3632,35,Female,59500,No,B
3633,30,Male,57000,Yes,D
3634,51,Female,89000,No,B
3635,50,Male,93000,No,C
3636,56,Male,71500,Yes,C
3637,33,Female,70500,Yes,B
3638,41,Female,83500,Yes,B
3639,19,Female,81500,Yes,B
3640,47,Male,94500,Yes,D
3641,40,Male,73500,No,C
3642,24,Female,69500,Yes,B
3643,30,Female,83500,Yes,B
3644,45,Male,80500,Yes,D
3645,36,Female,57000,Yes,B
3646,45,Female,67000,No,B
3647,44,Male,88500,No,C
3648,49,Female,101000,Yes,A
3649,35,Male,93000,Yes,D
3650,31,Male,66500,No,C
3651,47,Female,80500,Yes,B
3652,45,Female,56000,No,B
3653,38,Male,75500,Yes,C
3654,50,Male,111500,No,C
3655,51,Female,70500,No,B
3656,36,Female,81500,No,B
3657,40,Female,68500,No,B
3658,22,Female,52000,No,B
3659,42,Male,88500,No,C
3660,25,Male,101500,Yes,D
3661,37,Male,57500,No,D
3662,41,Male,82000,No,C
3663,38,Male,82000,No,C
3664,36,Male,80500,No,D
3665,34,Female,68500,No,B
3666,48,Female,80500,No,A
3667,28,Male,70500,Yes,C
3668,43,Male,77500,Yes,C
3669,37,Male,69500,No,D
3670,18,Male,67500,No,C
3671,34,Female,76000,No,B
3672,38,Female,58000,No,B
3673,51,Female,68000,No,B
3674,50,Male,74500,No,C
3675,36,Male,87500,No,C
3676,26,Female,45500,No,B
3677,25,Female,49000,No,B
3678,37,Male,86500,Yes,C
3679,46,Female,74500,No,B
3680,37,Female,64500,Yes,B
3681,40,Male,98500,No,C
3682,52,Female,69000,Yes,A
3683,22,Male,54000,No,D
3684,35,Female,64000,Yes,A
3685,22,Female,67000,Yes,B
3686,45,Female,73500,Yes,B
3687,33,Female,86500,Yes,A
3688,19,Female,71000,Yes,A
3689,37,Male,53500,No,C
3690,42,Female,87000,No,A
3691,43,Female,73500,Yes,B
3692,46,Male,76000,No,D
3693,35,Male,64500,No,C
3694,37,Female,88000,Yes,A
3695,50,Male,76000,Yes,C
3696,36,Female,78000,Yes,B
3697,32,Female,68000,Yes,A
3698,48,Female,74000,Yes,A
3699,49,Female,105000,Yes,A
3700,25,Male,84500,Yes,D
3701,27,Female,68000,No,B
3702,26,Male,63500,No,D
3703,38,Male,70500,Yes,D
3704,33,Female,83500,Yes,B
3705,38,Male,59000,No,D
3706,35,Male,73000,Yes,D
3707,33,Female,65500,No,A
3708,39,Female,65500,No,B
3709,29,Male,58500,No,C
3710,30,Female,52000,No,B
3711,48,Male,88000,No,C
3712,24,Female,75500,No,B
3713,27,Female,56500,No,B
3714,28,Female,51500,No,B
3715,33,Male,71500,No,D
3716,46,Female,99000,Yes,A
3717,46,Female,71500,No,B
3718,47,Male,88000,No,C
3719,37,Male,66500,No,C
3720,46,Male,92500,No,C
3721,31,Male,81500,Yes,D
3722,39,Male,67500,No,D
3723,27,Female,76500,No,B
3724,28,Male,75000,Yes,D
3725,39,Male,74500,No,D
3726,33,Female,55000,No,B
3727,22,Male,84500,Yes,D
3728,45,Female,67000,No,B
3729,34,Male,49500,No,C
3730,24,Female,59500,No,B
3731,49,Female,76500,No,A
3732,41,Female,68000,Yes,A
3733,26,Male,81500,Yes,C
3734,36,Female,74000,No,A
3735,40,Female,97500,No,A
3736,59,Male,80000,No,C
3737,29,Male,50500,No,C
3738,53,Female,86500,Yes,B
3739,54,Male,78000,Yes,D
3740,41,Male,84500,No,C
3741,33,Female,80000,No,B
3742,50,Male,57000,No,D
3743,34,Female,74000,No,A
3744,33,Female,46500,No,B
3745,25,Male,60000,No,D
3746,37,Male,85500,No,C
3747,51,Male,81500,Yes,D
3748,38,Female,85000,Yes,B
3749,36,Female,78000,No,A
3750,34,Female,72500,No,B
3751,27,Female,81500,Yes,B
3752,27,Male,83500,No,C
3753,24,Male,72000,No,C
3754,39,Female,66000,No,B
3755,43,Female,73500,No,B
3756,40,Male,75000,No,C
3757,40,Male,80000,Yes,C
3758,31,Female,74000,Yes,B
3759,27,Male,55500,Yes,D
3760,36,Female,70500,No,A
3761,47,Female,81500,No,A
3762,50,Female,49500,No,A
3763,44,Female,93500,Yes,A
3764,34,Female,66000,No,B
3765,24,Female,58500,No,A
3766,52,Female,84000,No,A
3767,22,Female,64000,Yes,B
3768,34,Male,63500,No,C
3769,32,Male,59000,Yes,D
3770,35,Female,93500,No,A
3771,54,Female,86000,No,B
3772,32,Female,84500,Yes,B
3773,39,Female,61000,Yes,B
3774,40,Female,85500,No,B
3775,38,Female,83000,No,B
3776,39,Female,50000,No,B
3777,31,Female,78000,No,B
3778,33,Male,69000,Yes,C
3779,46,Female,60000,No,B
3780,33,Female,77000,Yes,B
3781,39,Female,80500,Yes,A
3782,27,Female,72500,No,A
3783,32,Female,55000,No,B
3784,35,Male,81000,Yes,D
3785,54,Female,84500,Yes,B
3786,45,Female,94000,No,B
3787,58,Male,85500,No,C
3788,53,Male,75500,No,D
3789,51,Female,91000,Yes,A
3790,33,Female,60000,No,B
3791,22,Female,61500,No,B
3792,48,Female,87500,No,B
3793,49,Female,97500,Yes,A
3794,30,Male,78000,No,C
3795,39,Female,66500,Yes,A
3796,20,Female,53500,Yes,B
3797,24,Male,62000,No,C
3798,52,Female,86500,No,B
3799,31,Male,72000,Yes,C
3800,28,Female,72000,No,B
3801,29,Female,59000,No,B
3802,24,Female,53000,No,B
3803,36,Female,75000,Yes,B
3804,34,Male,103500,Yes,C
3805,21,Female,66500,Yes,B
3806,34,Female,73500,No,B
3807,41,Female,71500,No,B
3808,30,Male,64000,No,C
3809,48,Male,82000,No,C
3810,36,Female,63000,No,B
3811,30,Female,72500,Yes,B
3812,48,Female,94000,No,A
3813,29,Female,100000,Yes,A
3814,44,Female,87000,No,B
3815,51,Male,90000,Yes,D
3816,36,Female,75500,No,A
3817,45,Female,64000,No,B
3818,36,Male,78500,Yes,C
3819,47,Female,67500,Yes,B
3820,36,Female,80500,Yes,B
3821,44,Female,82000,No,A
3822,28,Male,46000,No,C
3823,38,Female,64500,Yes,B
3824,47,Male,80000,No,D
3825,46,Male,84000,Yes,D
3826,36,Male,62500,No,C
3827,35,Female,114500,Yes,A
3828,27,Male,78000,Yes,D
3829,31,Female,61000,Yes,A
3830,44,Male,76000,Yes,D
3831,37,Female,79000,No,A
3832,53,Female,78000,No,B
3833,33,Female,72000,Yes,B
3834,51,Female,83500,Yes,B
3835,30,Male,66500,Yes,C
3836,47,Female,87500,No,B
3837,30,Male,59500,No,C
3838,25,Female,65500,Yes,B
3839,49,Female,75500,Yes,A
3840,40,Female,67000,No,B
3841,27,Female,54500,No,B
3842,48,Female,54000,No,A
3843,42,Female,81000,No,A
3844,37,Male,82500,Yes,D
3845,24,Female,66000,No,B
3846,54,Female,85000,No,B
3847,43,Male,76500,Yes,D
3848,26,Female,66500,No,B
3849,35,Male,52500,No,C
3850,44,Male,82500,No,C
3851,47,Female,85000,No,A
3852,36,Female,60000,No,B
3853,23,Male,68000,Yes,D
3854,44,Male,84000,Yes,C
3855,27,Male,70500,Yes,C
3856,39,Male,91000,No,C
3857,43,Female,97500,Yes,A
3858,32,Male,82500,Yes,D
3859,45,Female,98000,Yes,A
3860,30,Female,77500,Yes,B
3861,22,Male,63000,No,D
3862,38,Male,71000,No,D
3863,29,Female,78500,No,B
3864,52,Female,76500,Yes,B
3865,43,Female,101000,Yes,A
3866,41,Female,65000,Yes,A
3867,54,Male,77000,Yes,D
3868,47,Female,72000,No,A
3869,35,Male,77500,Yes,D
3870,38,Male,91000,Yes,D
3871,28,Male,66500,No,C
3872,34,Male,89500,No,C
3873,35,Female,78500,No,B
3874,45,Male,80000,Yes,D
3875,50,Female,77000,No,B
3876,21,Female,57500,No,B
3877,24,Male,74500,Yes,D
3878,30,Female,71000,No,B
3879,38,Female,84500,Yes,B
3880,50,Male,59500,Yes,D
3881,37,Female,85500,Yes,B
3882,35,Female,71500,Yes,B
3883,21,Female,54000,No,B
3884,52,Female,81000,No,B
3885,48,Female,83000,No,B
3886,39,Female,70500,Yes,A
3887,30,Female,67500,No,A
3888,49,Female,84000,No,A
3889,28,Male,51500,No,C
3890,44,Female,77000,Yes,B
3891,27,Male,62500,No,D
3892,54,Male,88000,Yes,D
3893,36,Female,79500,Yes,B
3894,29,Male,60000,No,D
3895,31,Female,70000,No,B
3896,36,Male,81000,No,C
